order_id,order_date,customer_id,customer_name,email,customer_segment,region,state,city,signup_date,product_id,category,product_name,quantity,unit_price,discount_pct,sales_amount,cost_amount,profit_amount,payment_method,sales_channel,order_status
ORD-006520,2024-10-17,CUST-01772,Alicia Kemp,kdennis@example.org,Consumer,West,Oregon,East Tiffanyport,2020-02-05,PROD-002,Electronics,Smartphone,1,630.19,0.15,535.66,374.69,160.97,Credit Card,Online,Completed
ORD-008806,2024-10-17,CUST-01921,Brent Roberts,dvaughn@example.org,Consumer,Northeast,New York,Lake Jamieberg,2021-03-13,PROD-005,Home & Kitchen,Air Fryer,1,113.63,0.1,102.27,56.16,46.11,PayPal,Store,Completed
ORD-009249,2024-10-17,CUST-01890,Carl Gill,charlesbrooks@example.org,Corporate,Northeast,Pennsylvania,Port Christopher,2020-04-30,PROD-007,Clothing,Men's T-Shirt,2,24.0,0.15,40.8,32.72,8.08,Credit Card,Online,Completed
ORD-009521,2024-10-17,CUST-02059,James Love,jmedina@example.com,Consumer,Midwest,Ohio,West Davidfurt,2021-08-16,PROD-011,Beauty,Electric Toothbrush,3,68.89,0.0,206.67,123.74,82.93,Credit Card,Online,Completed
ORD-009809,2024-10-17,CUST-00180,Matthew Bush,devonrogers@example.net,Consumer,South,Florida,Lake Timothyshire,2021-07-03,PROD-004,Home & Kitchen,Coffee Maker,1,89.68,0.0,89.68,51.62,38.06,Debit Card,Online,Completed
ORD-001055,2024-10-18,CUST-02426,Carrie Richardson,williefarley@example.com,Home Office,West,Oregon,Graystad,2021-02-18,PROD-002,Electronics,Smartphone,1,666.73,0.0,666.73,385.35,281.38,Credit Card,Online,Completed
ORD-001743,2024-10-18,CUST-02037,Nathan Mcneil,cynthiafowler@example.net,Consumer,Midwest,Michigan,North Jefferyborough,2021-11-03,PROD-001,Electronics,Laptop,2,928.46,0.2,1485.54,1010.71,474.83,Credit Card,Online,Completed
ORD-001871,2024-10-18,CUST-01600,Joe Greene,sloandennis@example.org,Consumer,Northeast,Pennsylvania,Smithtown,2020-04-18,PROD-002,Electronics,Smartphone,1,718.4,0.1,646.56,375.0,271.56,Debit Card,Online,Completed
ORD-002551,2024-10-18,CUST-02459,Michele Perkins,laura15@example.org,Consumer,West,California,Parkermouth,2020-07-18,PROD-005,Home & Kitchen,Air Fryer,2,119.7,0.1,215.46,147.97,67.49,Debit Card,Online,Completed
ORD-003395,2024-10-18,CUST-00708,Eric York,james65@example.com,Consumer,Northeast,New Jersey,Mcbrideberg,2020-06-30,PROD-008,Clothing,Women's Jeans,1,62.29,0.05,59.18,35.69,23.49,Gift Card,Online,Completed
ORD-003727,2024-10-18,CUST-00049,Keith Graham,joelgreen@example.com,Consumer,Midwest,Michigan,Haynesmouth,2022-11-07,PROD-012,Sports & Outdoors,Yoga Mat,1,30.87,0.15,26.24,18.13,8.11,Credit Card,Online,Completed
ORD-004742,2024-10-18,CUST-01562,Christine Cole,brooksbarbara@example.org,Consumer,Northeast,New Jersey,Sherrytown,2021-12-08,PROD-002,Electronics,Smartphone,1,703.71,0.2,562.97,439.41,123.56,Credit Card,Store,Completed
ORD-004971,2024-10-18,CUST-01892,Brandon Colon,bgonzalez@example.org,Consumer,Midwest,Minnesota,Lake Kelly,2022-08-30,PROD-007,Clothing,Men's T-Shirt,1,24.08,0.05,22.88,12.6,10.28,Debit Card,Store,Completed
ORD-007776,2024-10-18,CUST-00474,Crystal Jackson,warddiana@example.org,Corporate,West,Oregon,West Kimberlystad,2021-03-09,PROD-004,Home & Kitchen,Coffee Maker,1,91.38,0.0,91.38,53.67,37.71,Credit Card,Store,Completed
ORD-008241,2024-10-18,CUST-02269,Joseph Hall,charles06@example.org,Consumer,West,Oregon,Morsemouth,2020-02-24,PROD-001,Electronics,Laptop,2,893.47,0.1,1608.25,1074.16,534.09,PayPal,Online,Completed
ORD-008329,2024-10-18,CUST-00242,John Gibson,williamsdeborah@example.org,Consumer,Midwest,Illinois,Maryview,2020-07-12,PROD-009,Clothing,Running Shoes,2,84.21,0.0,168.42,88.17,80.25,Debit Card,Online,Completed
ORD-000463,2024-10-19,CUST-00795,Richard Robinson,laurengutierrez@example.com,Corporate,Northeast,New Jersey,Lake Marilynbury,2020-07-09,PROD-011,Beauty,Electric Toothbrush,1,68.18,0.15,57.95,48.0,9.95,Gift Card,Online,Completed
ORD-000641,2024-10-19,CUST-00387,Thomas Williams,alexischen@example.com,Consumer,Northeast,Pennsylvania,South Cherylshire,2020-09-08,PROD-008,Clothing,Women's Jeans,3,58.34,0.1,157.52,107.06,50.46,Debit Card,Store,Completed
ORD-000798,2024-10-19,CUST-00538,David Douglas Jr.,osbornejeffery@example.net,Home Office,Northeast,New York,Williamsbury,2022-08-30,PROD-001,Electronics,Laptop,2,871.42,0.15,1481.41,892.96,588.45,Credit Card,Online,Completed
ORD-000990,2024-10-19,CUST-02430,Sarah Pittman,kellyruiz@example.net,Home Office,Midwest,Illinois,Jessicaside,2020-01-11,PROD-009,Clothing,Running Shoes,1,87.91,0.0,87.91,45.49,42.42,Gift Card,Online,Completed
ORD-001520,2024-10-19,CUST-00498,Jackie Morgan,bishopkaren@example.org,Home Office,West,Washington,East Vincent,2021-10-14,PROD-002,Electronics,Smartphone,3,721.53,0.0,2164.59,1359.86,804.73,Credit Card,Online,Completed
ORD-002242,2024-10-19,CUST-01752,Susan Miller,rebecca41@example.com,Corporate,West,California,West Samanthachester,2021-06-10,PROD-001,Electronics,Laptop,1,934.57,0.15,794.38,622.28,172.1,Credit Card,Online,Completed
ORD-003186,2024-10-19,CUST-01633,Sara Evans,williamsrobert@example.org,Home Office,West,Oregon,Lake Justin,2021-08-09,PROD-001,Electronics,Laptop,3,830.24,0.0,2490.72,1609.19,881.53,Debit Card,Online,Completed
ORD-003935,2024-10-19,CUST-01765,Scott Allen,rberg@example.org,Corporate,Midwest,Illinois,West Kimberly,2022-08-01,PROD-005,Home & Kitchen,Air Fryer,1,111.48,0.0,111.48,63.54,47.94,PayPal,Online,Completed
ORD-006865,2024-10-19,CUST-00531,Brandon Smith,matthewcollins@example.com,Corporate,West,California,Steventon,2020-01-05,PROD-005,Home & Kitchen,Air Fryer,2,115.69,0.0,231.38,138.34,93.04,PayPal,Store,Completed
ORD-007683,2024-10-19,CUST-00349,Patrick Thornton,qhughes@example.net,Consumer,South,Georgia,South Tammie,2020-02-15,PROD-004,Home & Kitchen,Coffee Maker,1,88.29,0.05,83.88,43.76,40.12,Credit Card,Online,Completed
ORD-007906,2024-10-19,CUST-00776,Mr. Michael Keller,kalvarez@example.net,Corporate,West,California,South Joseshire,2021-09-07,PROD-002,Electronics,Smartphone,2,713.46,0.1,1284.23,760.5,523.73,Gift Card,Online,Completed
ORD-008390,2024-10-19,CUST-00930,Melissa Walker,peter98@example.org,Home Office,Midwest,Ohio,Whitneyfort,2022-05-19,PROD-006,Home & Kitchen,Desk Lamp,2,38.61,0.0,77.22,38.87,38.35,PayPal,Store,Completed
ORD-001279,2024-10-20,CUST-01104,Abigail Shaffer,jpeterson@example.org,Corporate,West,Washington,Curtisfurt,2021-11-27,PROD-010,Beauty,Skin Care Set,1,49.19,0.1,44.27,28.52,15.75,Debit Card,Store,Completed
ORD-003148,2024-10-20,CUST-00344,Melissa Lopez,clarkdeborah@example.net,Consumer,Midwest,Michigan,South Megan,2022-10-24,PROD-008,Clothing,Women's Jeans,4,62.31,0.05,236.78,163.18,73.6,PayPal,Store,Completed
ORD-003191,2024-10-20,CUST-01856,Joshua Jones,butlerashley@example.net,Consumer,South,North Carolina,Mcculloughfurt,2021-11-13,PROD-002,Electronics,Smartphone,2,658.44,0.05,1251.04,649.3,601.74,PayPal,Online,Completed
ORD-003423,2024-10-20,CUST-01328,Lindsey Sanchez,marthaduffy@example.com,Consumer,South,Georgia,Bethport,2022-03-03,PROD-007,Clothing,Men's T-Shirt,2,22.92,0.0,45.84,27.87,17.97,Credit Card,Store,Completed
ORD-004162,2024-10-20,CUST-00535,Erica Oconnell,kathrynwatkins@example.com,Consumer,Midwest,Minnesota,North Joshuachester,2020-05-13,PROD-002,Electronics,Smartphone,1,688.25,0.05,653.84,352.29,301.55,Debit Card,Online,Completed
ORD-005742,2024-10-20,CUST-00282,Daniel Estrada,mallorycarter@example.org,Corporate,Midwest,Michigan,Beltranchester,2021-02-04,PROD-007,Clothing,Men's T-Shirt,1,25.94,0.05,24.64,17.81,6.83,Debit Card,Online,Completed
ORD-005827,2024-10-20,CUST-00611,Brittany Dickerson,sclark@example.org,Consumer,Midwest,Minnesota,Scottton,2022-06-19,PROD-007,Clothing,Men's T-Shirt,1,25.14,0.0,25.14,15.12,10.02,PayPal,Online,Completed
ORD-007076,2024-10-20,CUST-02047,Kelsey Stout,jamiefox@example.net,Consumer,Midwest,Illinois,Brownside,2020-01-13,PROD-004,Home & Kitchen,Coffee Maker,1,88.18,0.15,74.95,62.55,12.4,Debit Card,Online,Completed
ORD-007080,2024-10-20,CUST-00081,Anna Cunningham,brewersherri@example.org,Corporate,Midwest,Ohio,Port Kathryn,2020-04-24,PROD-012,Sports & Outdoors,Yoga Mat,2,28.68,0.1,51.62,39.17,12.45,PayPal,Online,Completed
ORD-007541,2024-10-20,CUST-01555,Alexandra Vaughan,timothyrobertson@example.net,Consumer,Midwest,Ohio,South Alexanderborough,2022-07-01,PROD-011,Beauty,Electric Toothbrush,1,64.82,0.0,64.82,35.95,28.87,Credit Card,Online,Completed
ORD-007779,2024-10-20,CUST-00513,Jeffrey Jordan,ysanford@example.org,Corporate,South,Texas,New Jamesstad,2020-06-19,PROD-002,Electronics,Smartphone,1,716.37,0.0,716.37,371.87,344.5,Credit Card,Online,Completed
ORD-008258,2024-10-20,CUST-01309,Vanessa Scott,ggarcia@example.org,Consumer,Midwest,Illinois,Lake Michelleville,2020-02-11,PROD-002,Electronics,Smartphone,1,691.78,0.1,622.6,361.82,260.78,Gift Card,Store,Completed
ORD-008877,2024-10-20,CUST-01022,Vicki Horton,martinreid@example.net,Home Office,West,Nevada,Tiffanyfort,2020-12-22,PROD-010,Beauty,Skin Care Set,1,47.25,0.0,47.25,29.43,17.82,Debit Card,Online,Completed
ORD-009870,2024-10-20,CUST-01856,Joshua Jones,butlerashley@example.net,Consumer,South,North Carolina,Mcculloughfurt,2021-11-13,PROD-011,Beauty,Electric Toothbrush,1,69.36,0.0,69.36,40.96,28.4,PayPal,Store,Completed
ORD-000067,2024-10-21,CUST-01670,Dr. William Warren,tina34@example.org,Consumer,Midwest,Illinois,Harrytown,2021-05-13,PROD-005,Home & Kitchen,Air Fryer,1,116.68,0.05,110.85,56.98,53.87,Credit Card,Online,Completed
ORD-003492,2024-10-21,CUST-01077,Johnathan Hughes,john87@example.org,Consumer,South,North Carolina,North Michael,2022-09-11,PROD-001,Electronics,Laptop,1,870.21,0.0,870.21,488.2,382.01,Debit Card,Store,Completed
ORD-003527,2024-10-21,CUST-01710,David Johnson,rose31@example.net,Consumer,Midwest,Ohio,Blankenshipport,2022-12-02,PROD-001,Electronics,Laptop,3,873.64,0.0,2620.92,1506.75,1114.17,Credit Card,Online,Completed
ORD-003903,2024-10-21,CUST-00601,Derek Wu,geraldgarcia@example.net,Consumer,South,Florida,North Jamesfurt,2020-03-24,PROD-007,Clothing,Men's T-Shirt,2,23.66,0.1,42.59,25.65,16.94,Credit Card,Online,Completed
ORD-004472,2024-10-21,CUST-01199,Edward Holland,smithelizabeth@example.org,Consumer,Northeast,New York,Hodgeshire,2020-01-24,PROD-002,Electronics,Smartphone,1,651.7,0.0,651.7,359.28,292.42,Debit Card,Store,Completed
ORD-005183,2024-10-21,CUST-02185,Melissa Martinez,zwilson@example.com,Consumer,West,Oregon,East Jennifer,2021-09-19,PROD-001,Electronics,Laptop,1,924.63,0.05,878.4,531.89,346.51,Credit Card,Online,Completed
ORD-006420,2024-10-21,CUST-01243,Jacqueline Torres,peter58@example.com,Consumer,Midwest,Illinois,Hansonshire,2022-03-06,PROD-007,Clothing,Men's T-Shirt,1,25.69,0.05,24.41,16.44,7.97,Credit Card,Online,Completed
ORD-006574,2024-10-21,CUST-01202,Daniel Anderson,sanchezdustin@example.net,Corporate,South,Texas,West Nathanielstad,2021-07-10,PROD-006,Home & Kitchen,Desk Lamp,1,38.76,0.0,38.76,22.88,15.88,Credit Card,Online,Completed
ORD-006981,2024-10-21,CUST-00591,Lori Luna,atkinsoncrystal@example.net,Consumer,West,Nevada,Hammondborough,2021-05-01,PROD-012,Sports & Outdoors,Yoga Mat,2,29.1,0.0,58.2,33.41,24.79,Credit Card,Online,Completed
ORD-007487,2024-10-21,CUST-02306,Gabriela Heath,mathew34@example.org,Consumer,Midwest,Minnesota,Evansport,2022-05-03,PROD-002,Electronics,Smartphone,1,682.37,0.0,682.37,345.22,337.15,Debit Card,Store,Completed
ORD-008883,2024-10-21,CUST-00186,Annette Bowers,brian90@example.net,Consumer,Northeast,Pennsylvania,West Lawrence,2021-09-12,PROD-007,Clothing,Men's T-Shirt,3,25.21,0.1,68.07,39.12,28.95,Debit Card,Online,Completed
ORD-000767,2024-10-22,CUST-01932,Travis Leblanc,rebeccamccann@example.org,Consumer,South,Texas,Jacquelineburgh,2021-07-02,PROD-002,Electronics,Smartphone,2,681.8,0.0,1363.6,932.22,431.38,Credit Card,Online,Completed
ORD-001293,2024-10-22,CUST-00591,Lori Luna,atkinsoncrystal@example.net,Consumer,West,Nevada,Hammondborough,2021-05-01,PROD-005,Home & Kitchen,Air Fryer,2,110.32,0.0,220.64,140.94,79.7,Credit Card,Online,Completed
ORD-001925,2024-10-22,CUST-00768,Tyler Fisher,raymondholmes@example.org,Consumer,Northeast,New Jersey,Drakestad,2021-06-21,PROD-002,Electronics,Smartphone,1,680.96,0.15,578.82,479.89,98.93,Gift Card,Store,Completed
ORD-003107,2024-10-22,CUST-01716,Mitchell Williams,wesleybutler@example.org,Home Office,Northeast,New Jersey,Kingborough,2020-10-30,PROD-003,Electronics,Wireless Headphones,1,136.39,0.15,115.93,89.01,26.92,Credit Card,Online,Completed
ORD-003205,2024-10-22,CUST-01714,Keith Morris,hector59@example.org,Consumer,South,North Carolina,Port Kimberlyton,2021-04-26,PROD-011,Beauty,Electric Toothbrush,2,71.63,0.0,143.26,73.43,69.83,Debit Card,Store,Completed
ORD-004054,2024-10-22,CUST-02120,Rachel Sullivan,amy26@example.net,Consumer,South,Georgia,Claytonside,2020-12-05,PROD-004,Home & Kitchen,Coffee Maker,1,88.26,0.0,88.26,42.45,45.81,Credit Card,Online,Completed
ORD-004512,2024-10-22,CUST-00649,Scott Martin,zwelch@example.net,Corporate,Midwest,Ohio,Mccormickview,2022-07-14,PROD-005,Home & Kitchen,Air Fryer,2,120.8,0.0,241.6,130.28,111.32,Credit Card,Online,Completed
ORD-004987,2024-10-22,CUST-01691,Alison Williams,ortegasandra@example.net,Consumer,West,California,New Brandon,2020-07-08,PROD-007,Clothing,Men's T-Shirt,1,25.45,0.1,22.9,16.58,6.32,Credit Card,Online,Completed
ORD-005216,2024-10-22,CUST-01478,David Jensen,vwilliams@example.org,Corporate,West,Oregon,East Kristen,2020-05-21,PROD-004,Home & Kitchen,Coffee Maker,1,81.85,0.15,69.57,54.72,14.85,Gift Card,Online,Completed
ORD-006799,2024-10-22,CUST-01339,Jesus Smith,gross@example.com,Consumer,West,Oregon,Sonyaland,2021-06-14,PROD-005,Home & Kitchen,Air Fryer,1,122.79,0.0,122.79,58.98,63.81,Debit Card,Online,Completed
ORD-007460,2024-10-22,CUST-02104,Kristin Taylor,gonzalescolleen@example.org,Consumer,Northeast,Massachusetts,East Kimberlyport,2021-05-31,PROD-007,Clothing,Men's T-Shirt,1,25.14,0.1,22.63,12.1,10.53,Debit Card,Store,Completed
ORD-007902,2024-10-22,CUST-00577,Charles Christensen,iherring@example.com,Consumer,Midwest,Illinois,Fritzberg,2020-09-03,PROD-007,Clothing,Men's T-Shirt,1,23.77,0.2,19.02,14.01,5.01,Credit Card,Store,Completed
ORD-008758,2024-10-22,CUST-01699,Sara Perez,craig16@example.com,Home Office,South,Florida,Fowlerfurt,2021-10-16,PROD-001,Electronics,Laptop,2,914.48,0.1,1646.06,1145.28,500.78,PayPal,Online,Completed
ORD-000031,2024-10-23,CUST-02354,Sarah Davis,ccalderon@example.org,Consumer,Midwest,Illinois,Kellieview,2020-01-25,PROD-008,Clothing,Women's Jeans,2,54.59,0.1,98.26,68.67,29.59,PayPal,Online,Completed
ORD-000261,2024-10-23,CUST-00027,Melissa Brewer,angelaburns@example.org,Consumer,South,North Carolina,West Megan,2022-05-05,PROD-001,Electronics,Laptop,3,878.44,0.15,2240.02,1720.68,519.34,Credit Card,Online,Completed
ORD-000319,2024-10-23,CUST-01846,Kaitlyn Howard,terrigarcia@example.net,Home Office,South,North Carolina,West Amanda,2021-03-07,PROD-002,Electronics,Smartphone,1,717.54,0.05,681.66,451.41,230.25,Credit Card,Online,Completed
ORD-000334,2024-10-23,CUST-00395,Tammy Fernandez,kenneth10@example.com,Corporate,West,Washington,Hernandezstad,2022-04-20,PROD-010,Beauty,Skin Care Set,3,47.55,0.05,135.52,76.69,58.83,PayPal,Store,Completed
ORD-001042,2024-10-23,CUST-01098,Melvin Clements,jdixon@example.com,Consumer,Midwest,Minnesota,North Johnfort,2020-04-29,PROD-007,Clothing,Men's T-Shirt,5,23.53,0.0,117.65,63.93,53.72,Credit Card,Online,Completed
ORD-001692,2024-10-23,CUST-01085,Mary Peterson,bryan56@example.net,Consumer,Northeast,Pennsylvania,New Davidbury,2022-08-15,PROD-011,Beauty,Electric Toothbrush,1,72.16,0.0,72.16,36.77,35.39,Credit Card,Store,Completed
ORD-002276,2024-10-23,CUST-01526,Joann Barker,mary64@example.org,Corporate,South,Florida,Walkerberg,2022-04-09,PROD-001,Electronics,Laptop,5,850.77,0.15,3615.77,2239.45,1376.32,Credit Card,Online,Completed
ORD-002314,2024-10-23,CUST-01685,Tammy Yates,gonzalezkenneth@example.net,Home Office,Northeast,New Jersey,Hoshire,2020-10-03,PROD-002,Electronics,Smartphone,1,711.07,0.0,711.07,379.6,331.47,Debit Card,Store,Completed
ORD-003233,2024-10-23,CUST-00893,Susan Baker,anthony05@example.org,Consumer,South,North Carolina,Johnsonberg,2022-08-27,PROD-005,Home & Kitchen,Air Fryer,1,110.58,0.0,110.58,71.23,39.35,Debit Card,Store,Completed
ORD-006205,2024-10-23,CUST-00615,Alicia Bird,pcoleman@example.org,Corporate,Midwest,Minnesota,East Derek,2022-09-09,PROD-001,Electronics,Laptop,1,836.94,0.05,795.09,494.27,300.82,Credit Card,Online,Completed
ORD-008206,2024-10-23,CUST-01485,Cheryl Perkins,harrislisa@example.org,Consumer,Midwest,Ohio,Kimshire,2021-02-23,PROD-003,Electronics,Wireless Headphones,1,123.02,0.0,123.02,74.97,48.05,Credit Card,Online,Completed
ORD-008333,2024-10-23,CUST-01411,Megan Graves,garzajill@example.org,Consumer,South,Texas,Kelseyfort,2021-01-19,PROD-001,Electronics,Laptop,1,841.61,0.0,841.61,509.38,332.23,Debit Card,Store,Completed
ORD-008740,2024-10-23,CUST-00034,Jessica Hoffman,madison75@example.net,Consumer,Northeast,Massachusetts,Karenberg,2021-03-22,PROD-007,Clothing,Men's T-Shirt,3,25.05,0.1,67.64,37.45,30.19,Credit Card,Online,Completed
ORD-008917,2024-10-23,CUST-01578,Jay Mcneil,oharris@example.org,Consumer,Midwest,Michigan,Luisland,2020-04-05,PROD-005,Home & Kitchen,Air Fryer,1,109.38,0.0,109.38,71.59,37.79,Debit Card,Online,Completed
ORD-009531,2024-10-23,CUST-00102,Luis Daugherty,davidharris@example.net,Home Office,Northeast,New York,Kingfort,2020-06-01,PROD-005,Home & Kitchen,Air Fryer,3,113.12,0.2,271.49,208.08,63.41,Gift Card,Online,Completed
ORD-000144,2024-10-24,CUST-01645,Thomas Kennedy,katherineharrison@example.net,Corporate,Northeast,Pennsylvania,North Andrewborough,2021-11-03,PROD-006,Home & Kitchen,Desk Lamp,1,40.35,0.1,36.32,23.85,12.47,Debit Card,Online,Completed
ORD-001246,2024-10-24,CUST-01788,Hannah Richmond,jeremy37@example.com,Consumer,Northeast,Pennsylvania,West Gregoryhaven,2021-12-04,PROD-002,Electronics,Smartphone,1,662.09,0.0,662.09,380.92,281.17,Debit Card,Online,Completed
ORD-001959,2024-10-24,CUST-00066,Jenna Santos,mjohnson@example.net,Corporate,Northeast,Pennsylvania,Harrisville,2020-01-08,PROD-009,Clothing,Running Shoes,1,81.86,0.0,81.86,49.51,32.35,Debit Card,Store,Completed
ORD-002209,2024-10-24,CUST-02497,Stephanie Case,shawstephanie@example.net,Corporate,South,Florida,Kaylaton,2022-06-21,PROD-001,Electronics,Laptop,3,880.54,0.0,2641.62,1595.18,1046.44,Credit Card,Online,Completed
ORD-002659,2024-10-24,CUST-00188,Kevin Davis,thomasbrandon@example.org,Corporate,South,Georgia,North Jared,2020-05-14,PROD-001,Electronics,Laptop,3,925.14,0.0,2775.42,1819.51,955.91,Debit Card,Store,Completed
ORD-003155,2024-10-24,CUST-01595,Brent Brooks,angela52@example.org,Consumer,Midwest,Illinois,Porterton,2021-11-16,PROD-002,Electronics,Smartphone,1,674.13,0.15,573.01,329.19,243.82,Credit Card,Online,Completed
ORD-004016,2024-10-24,CUST-02309,Isaac Weaver,erik83@example.org,Corporate,Northeast,Massachusetts,Garyshire,2020-06-09,PROD-005,Home & Kitchen,Air Fryer,1,108.16,0.0,108.16,63.27,44.89,Debit Card,Online,Completed
ORD-004408,2024-10-24,CUST-00096,Jeffrey Chavez,teresa28@example.org,Consumer,West,California,Meaganhaven,2021-01-27,PROD-003,Electronics,Wireless Headphones,1,117.72,0.05,111.83,77.28,34.55,Debit Card,Online,Completed
ORD-005923,2024-10-24,CUST-00291,Ryan Vang,jennifer10@example.org,Consumer,West,Nevada,Davidshire,2020-05-22,PROD-008,Clothing,Women's Jeans,2,62.26,0.1,112.07,87.62,24.45,Credit Card,Store,Completed
ORD-006654,2024-10-24,CUST-01197,Gary Gibson,waderonnie@example.org,Consumer,South,Georgia,West Nicole,2022-03-20,PROD-005,Home & Kitchen,Air Fryer,1,113.15,0.1,101.84,64.56,37.28,Credit Card,Online,Completed
ORD-006752,2024-10-24,CUST-00093,Carol Lane,brian41@example.org,Consumer,Northeast,Massachusetts,South Raymond,2022-04-11,PROD-002,Electronics,Smartphone,1,716.46,0.05,680.64,437.79,242.85,Credit Card,Online,Completed
ORD-006837,2024-10-24,CUST-01664,Virginia Brock,tuckeramanda@example.org,Home Office,South,North Carolina,Russellborough,2022-11-01,PROD-001,Electronics,Laptop,1,906.54,0.05,861.21,496.31,364.9,Credit Card,Online,Completed
ORD-008510,2024-10-24,CUST-00699,Deborah Williams,davenportchristian@example.org,Home Office,West,Oregon,North Jessicaside,2022-08-15,PROD-010,Beauty,Skin Care Set,1,46.48,0.15,39.51,27.18,12.33,Credit Card,Online,Completed
ORD-008551,2024-10-24,CUST-01358,Matthew Ross,michelle45@example.net,Consumer,Northeast,Massachusetts,Frazierside,2020-01-28,PROD-006,Home & Kitchen,Desk Lamp,1,40.14,0.05,38.13,20.52,17.61,Credit Card,Online,Completed
ORD-009203,2024-10-24,CUST-01896,Stephanie Randolph,uwilliams@example.com,Corporate,Northeast,New York,East Chelseaville,2022-07-18,PROD-004,Home & Kitchen,Coffee Maker,2,87.07,0.2,139.31,112.96,26.35,Credit Card,Online,Completed
ORD-002000,2024-10-25,CUST-01607,Vanessa Davis,jford@example.net,Home Office,Northeast,New York,South Reginashire,2020-05-01,PROD-005,Home & Kitchen,Air Fryer,1,120.69,0.1,108.62,79.4,29.22,Credit Card,Online,Completed
ORD-002793,2024-10-25,CUST-00548,James Grimes,areynolds@example.org,Consumer,South,Texas,Kristinaview,2021-09-23,PROD-008,Clothing,Women's Jeans,5,62.92,0.0,314.6,178.72,135.88,Debit Card,Online,Completed
ORD-003472,2024-10-25,CUST-00027,Melissa Brewer,angelaburns@example.org,Consumer,South,North Carolina,West Megan,2022-05-05,PROD-004,Home & Kitchen,Coffee Maker,2,84.95,0.05,161.4,87.89,73.51,Credit Card,Online,Completed
ORD-004116,2024-10-25,CUST-01071,Zachary Nichols,shelbysherman@example.net,Home Office,Midwest,Michigan,Port Stephen,2021-11-11,PROD-002,Electronics,Smartphone,3,681.81,0.05,1943.16,1424.58,518.58,Debit Card,Online,Completed
ORD-006185,2024-10-25,CUST-02269,Joseph Hall,charles06@example.org,Consumer,West,Oregon,Morsemouth,2020-02-24,PROD-002,Electronics,Smartphone,1,670.42,0.0,670.42,390.9,279.52,Credit Card,Store,Completed
ORD-006310,2024-10-25,CUST-02350,Sydney Rodriguez,suzanneflores@example.net,Consumer,Midwest,Illinois,West Carriefort,2021-03-20,PROD-007,Clothing,Men's T-Shirt,2,24.82,0.1,44.68,24.99,19.69,PayPal,Store,Completed
ORD-007068,2024-10-25,CUST-01380,Jennifer Bullock,jessicaward@example.com,Home Office,Northeast,Pennsylvania,Whitneyside,2021-07-05,PROD-011,Beauty,Electric Toothbrush,1,70.31,0.1,63.28,36.22,27.06,PayPal,Store,Completed
ORD-007543,2024-10-25,CUST-01586,Lindsay Guerrero,jenniferrios@example.com,Corporate,Midwest,Minnesota,Rebeccafurt,2022-01-06,PROD-007,Clothing,Men's T-Shirt,1,22.91,0.0,22.91,14.69,8.22,Credit Card,Online,Completed
ORD-007960,2024-10-25,CUST-01504,Mrs. Jodi Ryan,mark98@example.com,Consumer,West,Nevada,Port Amber,2021-03-16,PROD-011,Beauty,Electric Toothbrush,3,69.8,0.15,177.99,102.82,75.17,PayPal,Online,Completed
ORD-009437,2024-10-25,CUST-00282,Daniel Estrada,mallorycarter@example.org,Corporate,Midwest,Michigan,Beltranchester,2021-02-04,PROD-002,Electronics,Smartphone,1,674.55,0.0,674.55,338.56,335.99,Credit Card,Online,Completed
ORD-009648,2024-10-25,CUST-01592,Jeffrey Travis,anthonymcdonald@example.net,Corporate,Midwest,Illinois,Weissside,2020-03-18,PROD-005,Home & Kitchen,Air Fryer,1,124.22,0.15,105.59,72.8,32.79,Credit Card,Online,Completed
ORD-000506,2024-10-26,CUST-01084,Sara Barrett,brandon39@example.net,Consumer,South,North Carolina,North Sarahborough,2022-02-25,PROD-009,Clothing,Running Shoes,4,89.14,0.1,320.9,175.8,145.1,Debit Card,Online,Completed
ORD-000859,2024-10-26,CUST-00681,Jason Miller,kristathomas@example.net,Home Office,Midwest,Michigan,Port John,2020-02-20,PROD-003,Electronics,Wireless Headphones,1,119.05,0.05,113.1,69.19,43.91,Credit Card,Online,Completed
ORD-001005,2024-10-26,CUST-00446,Connie Scott,qlynn@example.org,Corporate,Northeast,New York,New Cynthia,2022-02-02,PROD-007,Clothing,Men's T-Shirt,2,25.97,0.0,51.94,35.96,15.98,PayPal,Store,Completed
ORD-001241,2024-10-26,CUST-01178,John Stewart,linda73@example.org,Consumer,West,Oregon,Howardberg,2021-07-26,PROD-010,Beauty,Skin Care Set,2,48.95,0.05,93.0,48.05,44.95,Credit Card,Store,Completed
ORD-002089,2024-10-26,CUST-02371,Keith Jackson,danielleandrews@example.org,Corporate,South,Florida,South Leslie,2021-06-04,PROD-008,Clothing,Women's Jeans,1,59.41,0.0,59.41,40.3,19.11,Gift Card,Online,Completed
ORD-006675,2024-10-26,CUST-01738,Teresa Garcia,brandonsmith@example.org,Corporate,South,Georgia,Michellechester,2022-02-10,PROD-007,Clothing,Men's T-Shirt,4,23.25,0.0,93.0,63.02,29.98,Debit Card,Online,Completed
ORD-007644,2024-10-26,CUST-02496,Joseph Flores,markwolfe@example.org,Corporate,Northeast,New Jersey,Lake Jessicafurt,2022-08-12,PROD-007,Clothing,Men's T-Shirt,1,25.37,0.15,21.56,15.65,5.91,Credit Card,Online,Completed
